server aborted connection
nuttcp-t: v6.1.2: error from server
RTY: 1
    1.0625 MB /   1.30 sec =    6.8563 Mbps
    1.3125 MB /   0.70 sec =   15.7200 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9602 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9610 Mbps
    1.2500 MB /   1.00 sec =   10.4842 Mbps
    1.1875 MB /   1.00 sec =    9.9622 Mbps
    1.1875 MB /   1.00 sec =    9.9623 Mbps
    1.1875 MB /   1.00 sec =    9.9613 Mbps
    1.1875 MB /   1.00 sec =    9.9591 Mbps
    1.1875 MB /   1.00 sec =    9.9645 Mbps
    3.1250 MB /   2.76 sec =    9.5050 Mbps
    0.5000 MB /   0.38 sec =   10.9970 Mbps
    0.7500 MB /   0.87 sec =    7.2032 Mbps
    1.5625 MB /   0.99 sec =   13.2757 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9622 Mbps
    1.1875 MB /   1.00 sec =    9.9608 Mbps
    1.2500 MB /   1.00 sec =   10.4849 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9611 Mbps
    1.1875 MB /   1.00 sec =    9.9624 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.01 sec =    9.8432 Mbps
    1.1875 MB /   0.99 sec =   10.0815 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9623 Mbps
    1.1875 MB /   1.00 sec =    9.9622 Mbps
    1.1875 MB /   1.00 sec =    9.9613 Mbps
    1.1875 MB /   1.00 sec =    9.9602 Mbps
    1.2500 MB /   1.00 sec =   10.4863 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9607 Mbps
    1.1875 MB /   1.00 sec =    9.9626 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9573 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9631 Mbps
    1.1875 MB /   1.00 sec =    9.9638 Mbps
    1.1875 MB /   1.00 sec =    9.9599 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9600 Mbps
    1.1875 MB /   1.00 sec =    9.9630 Mbps
    1.2500 MB /   1.00 sec =   10.4855 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9607 Mbps
    1.1875 MB /   1.00 sec =    9.9610 Mbps
    1.1875 MB /   1.00 sec =    9.9593 Mbps
    1.1875 MB /   1.00 sec =    9.9644 Mbps
    1.1875 MB /   1.00 sec =    9.9619 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9627 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9613 Mbps
    1.2500 MB /   1.00 sec =   10.4751 Mbps
    1.1875 MB /   1.00 sec =    9.9715 Mbps
    1.1875 MB /   1.00 sec =    9.9604 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9605 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9622 Mbps
    1.1875 MB /   1.00 sec =    9.9576 Mbps
    1.1875 MB /   1.00 sec =    9.9646 Mbps
    1.1875 MB /   1.00 sec =    9.9598 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9649 Mbps
    1.1875 MB /   1.00 sec =    9.9565 Mbps
    1.1875 MB /   1.00 sec =    9.9648 Mbps
    1.2500 MB /   1.00 sec =   10.4856 Mbps
    1.1875 MB /   1.00 sec =    9.9608 Mbps
    1.1875 MB /   1.00 sec =    9.9627 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9607 Mbps
    1.1875 MB /   1.00 sec =    9.9630 Mbps
    1.1875 MB /   1.00 sec =    9.9563 Mbps
    1.1875 MB /   1.00 sec =    9.9655 Mbps
    1.1875 MB /   1.00 sec =    9.9569 Mbps
    1.1875 MB /   1.00 sec =    9.9660 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9580 Mbps
    1.1875 MB /   1.00 sec =    9.9651 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.2500 MB /   1.00 sec =   10.4852 Mbps
    1.1875 MB /   1.00 sec =    9.9564 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9666 Mbps
    1.1875 MB /   1.00 sec =    9.9603 Mbps
    1.1875 MB /   1.00 sec =    9.9634 Mbps
    1.1875 MB /   1.00 sec =    9.9580 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9622 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9605 Mbps
    1.1875 MB /   1.00 sec =    9.9595 Mbps
    1.2500 MB /   1.00 sec =   10.4871 Mbps
    1.1875 MB /   1.00 sec =    9.9635 Mbps
    1.1875 MB /   1.00 sec =    9.9612 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9595 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9606 Mbps
    1.1875 MB /   1.00 sec =    9.9602 Mbps
    1.1875 MB /   1.00 sec =    9.9626 Mbps
    1.2500 MB /   1.00 sec =   10.4794 Mbps
    1.1875 MB /   1.00 sec =    9.9677 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9596 Mbps
    1.1875 MB /   1.00 sec =    9.9643 Mbps
    1.1875 MB /   1.00 sec =    9.9574 Mbps
    1.1875 MB /   1.00 sec =    9.9648 Mbps
    1.1875 MB /   1.00 sec =    9.9601 Mbps
    1.1875 MB /   1.00 sec =    9.9629 Mbps
    1.1875 MB /   1.00 sec =    9.9612 Mbps
    1.1875 MB /   1.00 sec =    9.9619 Mbps
    1.1875 MB /   1.00 sec =    9.9609 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.2500 MB /   1.00 sec =   10.4829 Mbps
    1.1875 MB /   1.00 sec =    9.9624 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.1875 MB /   1.00 sec =    9.9606 Mbps
    1.1875 MB /   1.00 sec =    9.9600 Mbps
    1.1875 MB /   1.00 sec =    9.9633 Mbps
    1.1875 MB /   1.00 sec =    9.9612 Mbps
    1.1875 MB /   1.00 sec =    9.9619 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9610 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9611 Mbps
    1.2500 MB /   1.00 sec =   10.4859 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.1875 MB /   1.00 sec =    9.9612 Mbps
    1.1875 MB /   1.00 sec =    9.9602 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.1875 MB /   1.00 sec =    9.9604 Mbps
    1.1875 MB /   1.00 sec =    9.9630 Mbps
    1.1875 MB /   1.00 sec =    9.9583 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9604 Mbps
    1.1875 MB /   1.00 sec =    9.9581 Mbps
    1.2500 MB /   1.00 sec =   10.4882 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9619 Mbps
    1.1875 MB /   1.00 sec =    9.9574 Mbps
    1.1875 MB /   1.00 sec =    9.9652 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9607 Mbps
    1.1875 MB /   1.00 sec =    9.9610 Mbps
    1.1875 MB /   1.00 sec =    9.9613 Mbps
    1.1875 MB /   1.00 sec =    9.9593 Mbps
    1.1875 MB /   1.00 sec =    9.9635 Mbps
    1.1875 MB /   1.00 sec =    9.9600 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.2500 MB /   1.00 sec =   10.4823 Mbps
    1.1875 MB /   1.00 sec =    9.9639 Mbps
    1.1875 MB /   1.00 sec =    9.9627 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9605 Mbps
    1.1875 MB /   1.00 sec =    9.9620 Mbps
    1.1875 MB /   1.00 sec =    9.9587 Mbps
    1.1875 MB /   1.00 sec =    9.9621 Mbps
    1.1875 MB /   1.00 sec =    9.9628 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9618 Mbps
    1.1875 MB /   1.00 sec =    9.9616 Mbps
    1.1875 MB /   1.00 sec =    9.9590 Mbps
    1.1875 MB /   1.00 sec =    9.9606 Mbps
    1.2500 MB /   1.00 sec =   10.4897 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9585 Mbps
    1.1875 MB /   1.00 sec =    9.9644 Mbps
    1.1875 MB /   1.00 sec =    9.9621 Mbps
    1.1875 MB /   1.00 sec =    9.9597 Mbps
    1.1875 MB /   1.00 sec =    9.9624 Mbps
    1.1875 MB /   1.00 sec =    9.9600 Mbps
    1.1875 MB /   1.00 sec =    9.9569 Mbps
    1.1875 MB /   1.00 sec =    9.9651 Mbps
    1.1875 MB /   1.00 sec =    9.9571 Mbps
    1.1875 MB /   1.00 sec =    9.9693 Mbps
    1.1875 MB /   1.00 sec =    9.9608 Mbps
    1.2500 MB /   1.00 sec =   10.4846 Mbps
    1.1875 MB /   1.00 sec =    9.9629 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9606 Mbps
    1.1875 MB /   1.00 sec =    9.9621 Mbps
    1.1875 MB /   1.00 sec =    9.9595 Mbps
    1.1875 MB /   1.00 sec =    9.9606 Mbps
    1.1875 MB /   1.00 sec =    9.9600 Mbps
    1.1875 MB /   1.00 sec =    9.9404 Mbps
    1.1875 MB /   1.00 sec =    9.9804 Mbps
    1.1875 MB /   1.00 sec =    9.9672 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9597 Mbps
    1.1875 MB /   1.00 sec =    9.9639 Mbps
    1.2500 MB /   1.00 sec =   10.4834 Mbps
    1.1875 MB /   1.00 sec =    9.9596 Mbps
    1.1875 MB /   1.00 sec =    9.9603 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.1875 MB /   1.00 sec =    9.9654 Mbps
    1.1875 MB /   1.00 sec =    9.9596 Mbps
    1.1875 MB /   1.00 sec =    9.9585 Mbps
    1.1875 MB /   1.00 sec =    9.9624 Mbps
    1.1875 MB /   1.00 sec =    9.9648 Mbps
    1.1875 MB /   1.00 sec =    9.9561 Mbps
    1.1875 MB /   1.00 sec =    9.9644 Mbps
    1.1875 MB /   1.00 sec =    9.9646 Mbps
    1.1875 MB /   1.00 sec =    9.9584 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.2500 MB /   1.00 sec =   10.4880 Mbps
    1.1875 MB /   1.00 sec =    9.9610 Mbps
    1.1875 MB /   1.00 sec =    9.9560 Mbps
    1.1875 MB /   1.00 sec =    9.9673 Mbps
    1.1875 MB /   1.00 sec =    9.9589 Mbps
    1.1875 MB /   1.00 sec =    9.9631 Mbps
    1.1875 MB /   1.00 sec =    9.9627 Mbps
    1.1875 MB /   1.00 sec =    9.9607 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.0625 MB /   1.03 sec =    8.6586 Mbps
    1.3125 MB /   0.97 sec =   11.3403 Mbps
    1.1875 MB /   1.00 sec =    9.9623 Mbps
    1.1875 MB /   1.00 sec =    9.9637 Mbps
    1.2500 MB /   1.00 sec =   10.4858 Mbps
    1.1875 MB /   1.00 sec =    9.9611 Mbps
    1.1875 MB /   1.00 sec =    9.9608 Mbps
    1.1875 MB /   1.00 sec =    9.9625 Mbps
    1.1875 MB /   1.00 sec =    9.9615 Mbps
    1.1875 MB /   1.00 sec =    9.9601 Mbps
    1.1875 MB /   1.00 sec =    9.9614 Mbps
    1.1875 MB /   1.00 sec =    9.9604 Mbps
    1.1875 MB /   1.00 sec =    9.9626 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9617 Mbps
    1.1875 MB /   1.00 sec =    9.9613 Mbps
    1.1875 MB /   1.00 sec =    9.9623 Mbps
    1.1875 MB /   1.00 sec =    9.9611 Mbps
    1.2500 MB /   1.00 sec =   10.4843 Mbps
