    9.6250 MB /   1.02 sec =   79.4841 Mbps
   10.5000 MB /   1.09 sec =   80.4643 Mbps
   13.6250 MB /   1.43 sec =   79.9393 Mbps
    4.4375 MB /   0.46 sec =   80.9250 Mbps
    9.5000 MB /   1.00 sec =   79.6961 Mbps
    9.5625 MB /   1.00 sec =   80.2157 Mbps
    9.5625 MB /   1.00 sec =   80.2180 Mbps
    9.5000 MB /   1.00 sec =   79.6896 Mbps
    9.5625 MB /   1.00 sec =   80.2228 Mbps
    9.5000 MB /   1.00 sec =   79.6849 Mbps
    9.5625 MB /   1.00 sec =   80.2186 Mbps
    9.5625 MB /   1.00 sec =   80.2181 Mbps
    9.5000 MB /   1.00 sec =   79.6902 Mbps
    9.5625 MB /   1.00 sec =   80.2154 Mbps
    9.5000 MB /   1.00 sec =   79.6949 Mbps
    9.5625 MB /   1.00 sec =   80.2133 Mbps
    9.5000 MB /   1.00 sec =   79.6899 Mbps
    9.5625 MB /   1.00 sec =   80.2166 Mbps
    9.5625 MB /   1.00 sec =   80.2170 Mbps
    9.5000 MB /   1.00 sec =   79.6904 Mbps
    9.5625 MB /   1.00 sec =   80.2145 Mbps
    9.5000 MB /   1.00 sec =   79.6946 Mbps
    9.5625 MB /   1.00 sec =   80.2154 Mbps
    9.5625 MB /   1.00 sec =   80.2181 Mbps
    9.5000 MB /   1.00 sec =   79.6890 Mbps
    9.5625 MB /   1.00 sec =   80.2210 Mbps
    9.5000 MB /   1.00 sec =   79.6884 Mbps
    9.5625 MB /   1.00 sec =   80.2131 Mbps
    9.5625 MB /   1.00 sec =   80.2231 Mbps
    9.5000 MB /   1.00 sec =   79.6921 Mbps
    9.5625 MB /   1.00 sec =   80.2153 Mbps
    9.5000 MB /   1.00 sec =   79.6865 Mbps
    9.5625 MB /   1.00 sec =   80.2199 Mbps
    9.5000 MB /   1.00 sec =   79.6924 Mbps
    9.5625 MB /   1.00 sec =   80.2113 Mbps
    9.5625 MB /   1.00 sec =   80.2151 Mbps
    9.5000 MB /   1.00 sec =   79.7021 Mbps
    9.5625 MB /   1.00 sec =   80.2132 Mbps
    9.5000 MB /   1.00 sec =   79.6896 Mbps
    9.5625 MB /   1.00 sec =   80.2131 Mbps
    9.5625 MB /   1.00 sec =   80.2060 Mbps
    9.5000 MB /   1.00 sec =   79.7036 Mbps
    9.5625 MB /   1.00 sec =   80.2151 Mbps
    9.5000 MB /   1.00 sec =   79.6906 Mbps
    9.5625 MB /   1.00 sec =   80.2182 Mbps
