100 ; Joint.topo.sh ; 4.171275709333333
101 ; Weights.topo.sh ; 4.171275709333333
100 ; Joint.topo.sh ; 4.171275709333333
101 ; Weights.topo.sh ; 4.171275709333333
102 ; Joint.topo.sh ; 4.171275709333333
103 ; Weights.topo.sh ; 4.171275709333333
104 ; Joint.topo.sh ; 4.171275709333333
105 ; Weights.topo.sh ; 4.171275709333333
106 ; Joint.topo.sh ; 4.171275709333333
107 ; Weights.topo.sh ; 4.171275709333333
108 ; Joint.topo.sh ; 4.171275709333333
109 ; Weights.topo.sh ; 4.171275709333333
110 ; Joint.topo.sh ; 4.171275709333333
111 ; Weights.topo.sh ; 4.171275709333333
112 ; Joint.topo.sh ; 4.171275709333333
113 ; Weights.topo.sh ; 4.171275709333333
114 ; Joint.topo.sh ; 4.171275709333333
115 ; Weights.topo.sh ; 4.171275709333333
116 ; Joint.topo.sh ; 4.171275709333333
117 ; Weights.topo.sh ; 4.171275709333333
118 ; Joint.topo.sh ; 4.171275709333333
119 ; Weights.topo.sh ; 4.171275709333333
