    9.9375 MB /   1.05 sec =   79.5039 Mbps
    9.1250 MB /   0.96 sec =   79.9929 Mbps
    9.5625 MB /   0.99 sec =   80.6387 Mbps
    9.5625 MB /   1.00 sec =   80.2234 Mbps
    9.5000 MB /   1.00 sec =   79.6904 Mbps
    9.5625 MB /   1.00 sec =   80.2155 Mbps
    9.5625 MB /   1.00 sec =   80.2187 Mbps
    9.5000 MB /   1.00 sec =   79.6840 Mbps
    9.5625 MB /   1.00 sec =   80.2210 Mbps
    9.5000 MB /   1.00 sec =   79.6915 Mbps
    9.5625 MB /   1.00 sec =   80.2130 Mbps
    9.5625 MB /   1.00 sec =   80.2181 Mbps
    9.5000 MB /   1.00 sec =   79.6969 Mbps
    9.5625 MB /   1.00 sec =   80.2135 Mbps
    9.5000 MB /   1.00 sec =   79.6894 Mbps
    9.5625 MB /   1.00 sec =   80.2175 Mbps
    9.5000 MB /   1.00 sec =   79.6887 Mbps
    9.5625 MB /   1.00 sec =   80.2153 Mbps
    9.5625 MB /   1.00 sec =   80.2191 Mbps
    9.5000 MB /   1.00 sec =   79.6922 Mbps
    9.5625 MB /   1.00 sec =   80.2167 Mbps
    9.5000 MB /   1.00 sec =   79.6923 Mbps
    9.5625 MB /   1.00 sec =   80.2140 Mbps
    9.5625 MB /   1.00 sec =   80.2221 Mbps
    9.5000 MB /   1.00 sec =   79.6856 Mbps
    9.5625 MB /   1.00 sec =   80.2179 Mbps
    9.5000 MB /   1.00 sec =   79.6903 Mbps
    9.5625 MB /   1.00 sec =   80.2122 Mbps
    9.5625 MB /   1.00 sec =   80.2249 Mbps
    9.5000 MB /   1.00 sec =   79.6832 Mbps
    9.5625 MB /   1.00 sec =   80.2201 Mbps
    9.5000 MB /   1.00 sec =   79.6891 Mbps
    9.5625 MB /   1.00 sec =   80.2231 Mbps
    9.5000 MB /   1.00 sec =   79.6872 Mbps
    9.5625 MB /   1.00 sec =   80.2207 Mbps
    9.5625 MB /   1.00 sec =   80.2149 Mbps
    9.5000 MB /   1.00 sec =   79.6872 Mbps
    9.5625 MB /   1.00 sec =   80.2166 Mbps
    9.5000 MB /   1.00 sec =   79.6940 Mbps
    9.5625 MB /   1.00 sec =   80.2121 Mbps
    9.5625 MB /   1.00 sec =   80.2202 Mbps
    9.5000 MB /   1.00 sec =   79.6911 Mbps
    9.5625 MB /   1.00 sec =   80.2191 Mbps
    9.5000 MB /   1.00 sec =   79.6876 Mbps
    9.5625 MB /   1.00 sec =   80.2097 Mbps
    9.5625 MB /   1.00 sec =   80.2123 Mbps
    9.5000 MB /   1.00 sec =   79.6960 Mbps
    9.5625 MB /   1.00 sec =   80.2261 Mbps
    9.5000 MB /   1.00 sec =   79.6921 Mbps
    9.5625 MB /   1.00 sec =   80.2145 Mbps
    9.5000 MB /   1.00 sec =   79.6864 Mbps
    9.5625 MB /   1.00 sec =   80.2188 Mbps
    9.5625 MB /   1.00 sec =   80.2133 Mbps
    9.5000 MB /   1.00 sec =   79.6942 Mbps
    9.5625 MB /   1.00 sec =   80.2141 Mbps
    9.5000 MB /   1.00 sec =   79.6961 Mbps
    9.5625 MB /   1.00 sec =   80.2123 Mbps
    9.5625 MB /   1.00 sec =   80.2177 Mbps
    9.5000 MB /   1.00 sec =   79.6897 Mbps
    9.5625 MB /   1.00 sec =   80.2218 Mbps
    9.5000 MB /   1.00 sec =   79.6909 Mbps
    9.5625 MB /   1.00 sec =   80.2169 Mbps
    9.5625 MB /   1.00 sec =   80.1966 Mbps
    9.5000 MB /   1.00 sec =   79.7068 Mbps
    9.5625 MB /   1.00 sec =   80.2189 Mbps
    9.5000 MB /   1.00 sec =   79.6887 Mbps
    9.5625 MB /   1.00 sec =   80.2162 Mbps
    9.5000 MB /   1.00 sec =   79.6848 Mbps
    9.5625 MB /   1.00 sec =   80.2146 Mbps
    9.5625 MB /   1.00 sec =   80.2315 Mbps
    9.5000 MB /   1.00 sec =   79.6916 Mbps
    9.5625 MB /   1.00 sec =   80.2125 Mbps
    9.5000 MB /   1.00 sec =   79.6892 Mbps
    9.5625 MB /   1.00 sec =   80.2155 Mbps
    9.5625 MB /   1.00 sec =   80.2169 Mbps
    9.5000 MB /   1.00 sec =   79.6951 Mbps
    9.5625 MB /   1.00 sec =   80.2124 Mbps
    9.5000 MB /   1.00 sec =   79.6884 Mbps
    9.5625 MB /   1.00 sec =   80.2193 Mbps
    9.5625 MB /   1.00 sec =   80.2155 Mbps
    9.5000 MB /   1.00 sec =   79.6883 Mbps
    9.5625 MB /   1.00 sec =   80.2069 Mbps
    9.5000 MB /   1.00 sec =   79.7064 Mbps
    9.5625 MB /   1.00 sec =   80.2157 Mbps
    9.5000 MB /   1.00 sec =   79.6932 Mbps
    9.5625 MB /   1.00 sec =   80.2149 Mbps
    9.5625 MB /   1.00 sec =   80.2230 Mbps
    9.5000 MB /   1.00 sec =   79.6839 Mbps
    9.5625 MB /   1.00 sec =   80.2072 Mbps
    9.5000 MB /   1.00 sec =   79.7024 Mbps
    9.5625 MB /   1.00 sec =   80.2122 Mbps
    9.5625 MB /   1.00 sec =   80.2173 Mbps
    9.5000 MB /   1.00 sec =   79.6896 Mbps
    9.5625 MB /   1.00 sec =   80.1753 Mbps
    9.5000 MB /   1.00 sec =   79.7337 Mbps
    9.5625 MB /   1.00 sec =   80.2168 Mbps
    9.5625 MB /   1.00 sec =   80.1938 Mbps
    9.5000 MB /   1.00 sec =   79.7196 Mbps
    9.5625 MB /   1.00 sec =   80.2141 Mbps
    9.5000 MB /   1.00 sec =   79.6926 Mbps
    9.5625 MB /   1.00 sec =   80.2141 Mbps
    9.5000 MB /   1.00 sec =   79.6879 Mbps
    9.5625 MB /   1.00 sec =   80.2209 Mbps
    9.5625 MB /   1.00 sec =   80.2140 Mbps
    9.5000 MB /   1.00 sec =   79.6894 Mbps
    9.5625 MB /   1.00 sec =   80.2133 Mbps
    9.5000 MB /   1.00 sec =   79.6891 Mbps
    9.5625 MB /   1.00 sec =   80.2100 Mbps
    9.5625 MB /   1.00 sec =   80.2360 Mbps
    9.5000 MB /   1.00 sec =   79.6886 Mbps
    9.5625 MB /   1.00 sec =   80.2148 Mbps
    9.5000 MB /   1.00 sec =   79.6894 Mbps
    9.5625 MB /   1.00 sec =   80.2138 Mbps
    9.5000 MB /   1.00 sec =   79.6993 Mbps
    9.5625 MB /   1.00 sec =   80.2091 Mbps
    9.5625 MB /   1.00 sec =   80.2135 Mbps
    9.5000 MB /   1.00 sec =   79.6977 Mbps
    9.5625 MB /   1.00 sec =   80.2128 Mbps
    9.5000 MB /   1.00 sec =   79.6964 Mbps
    9.5625 MB /   1.00 sec =   80.2137 Mbps
    9.5625 MB /   1.00 sec =   80.2064 Mbps
    9.5000 MB /   1.00 sec =   79.6983 Mbps
    9.5625 MB /   1.00 sec =   80.2247 Mbps
    9.5000 MB /   1.00 sec =   79.6864 Mbps
    9.5625 MB /   1.00 sec =   80.2139 Mbps
    9.5625 MB /   1.00 sec =   80.2212 Mbps
    9.5000 MB /   1.00 sec =   79.6879 Mbps
    9.5625 MB /   1.00 sec =   80.2169 Mbps
    9.5000 MB /   1.00 sec =   79.6895 Mbps
    9.5625 MB /   1.00 sec =   80.2179 Mbps
    9.5000 MB /   1.00 sec =   79.6887 Mbps
    9.5625 MB /   1.00 sec =   80.2226 Mbps
    9.5625 MB /   1.00 sec =   80.2195 Mbps
    9.5000 MB /   1.00 sec =   79.6881 Mbps
    9.5625 MB /   1.00 sec =   80.1903 Mbps
    9.5000 MB /   1.00 sec =   79.7204 Mbps
    9.5625 MB /   1.00 sec =   80.2125 Mbps
    9.5625 MB /   1.00 sec =   80.2148 Mbps
    9.5000 MB /   1.00 sec =   79.6899 Mbps
    9.5625 MB /   1.00 sec =   80.2184 Mbps
    9.5000 MB /   1.00 sec =   79.6882 Mbps
    9.5625 MB /   1.00 sec =   80.2188 Mbps
    9.5625 MB /   1.00 sec =   80.2174 Mbps
    9.5000 MB /   1.00 sec =   79.6933 Mbps
    9.5625 MB /   1.00 sec =   80.2128 Mbps
