   11.8125 MB /   1.24 sec =   79.7893 Mbps
    7.2500 MB /   0.76 sec =   80.1977 Mbps
    9.5625 MB /   1.00 sec =   80.2285 Mbps
    9.5000 MB /   1.00 sec =   79.6856 Mbps
    9.5625 MB /   1.00 sec =   80.2185 Mbps
    9.5625 MB /   1.00 sec =   80.2161 Mbps
    9.5000 MB /   1.00 sec =   79.6614 Mbps
    9.5625 MB /   1.00 sec =   80.2506 Mbps
    9.5000 MB /   1.00 sec =   79.6892 Mbps
    9.5625 MB /   1.00 sec =   80.2183 Mbps
    9.5000 MB /   1.00 sec =   79.6810 Mbps
    9.5625 MB /   1.00 sec =   80.2248 Mbps
    9.5625 MB /   1.00 sec =   80.2128 Mbps
    9.5000 MB /   1.00 sec =   79.6925 Mbps
    9.5625 MB /   1.00 sec =   80.2192 Mbps
    9.5000 MB /   1.00 sec =   79.6706 Mbps
    9.5625 MB /   1.00 sec =   80.2322 Mbps
    9.5625 MB /   1.00 sec =   80.2183 Mbps
    9.5000 MB /   1.00 sec =   79.6936 Mbps
    9.5625 MB /   1.00 sec =   80.2116 Mbps
    9.5000 MB /   1.00 sec =   79.6880 Mbps
    9.5625 MB /   1.00 sec =   80.2263 Mbps
    9.5625 MB /   1.00 sec =   80.2131 Mbps
    9.5000 MB /   1.00 sec =   79.6920 Mbps
    9.5625 MB /   1.00 sec =   80.2090 Mbps
    9.5000 MB /   1.00 sec =   79.6982 Mbps
    9.5625 MB /   1.00 sec =   80.2177 Mbps
    9.5000 MB /   1.00 sec =   79.6927 Mbps
    9.5625 MB /   1.00 sec =   80.2181 Mbps
    9.5625 MB /   1.00 sec =   80.2106 Mbps
    9.5000 MB /   1.00 sec =   79.6900 Mbps
    9.5625 MB /   1.00 sec =   80.2190 Mbps
    9.5000 MB /   1.00 sec =   79.6934 Mbps
    9.5625 MB /   1.00 sec =   80.2152 Mbps
    9.5625 MB /   1.00 sec =   80.2161 Mbps
    9.5000 MB /   1.00 sec =   79.6867 Mbps
    9.5625 MB /   1.00 sec =   80.2234 Mbps
    9.5000 MB /   1.00 sec =   79.6949 Mbps
    9.5625 MB /   1.00 sec =   80.2064 Mbps
    9.5000 MB /   1.00 sec =   79.7066 Mbps
    9.5625 MB /   1.00 sec =   80.2019 Mbps
    9.5625 MB /   1.00 sec =   80.2182 Mbps
    9.5000 MB /   1.00 sec =   79.6934 Mbps
    9.5625 MB /   1.00 sec =   80.2169 Mbps
    9.5000 MB /   1.00 sec =   79.6923 Mbps
    9.5625 MB /   1.00 sec =   80.2104 Mbps
    9.5625 MB /   1.00 sec =   80.2214 Mbps
    9.5000 MB /   1.00 sec =   79.6928 Mbps
    9.5625 MB /   1.00 sec =   80.2104 Mbps
    9.5000 MB /   1.00 sec =   79.6934 Mbps
    9.5625 MB /   1.00 sec =   80.2195 Mbps
    9.5625 MB /   1.00 sec =   80.2054 Mbps
    9.5000 MB /   1.00 sec =   79.7017 Mbps
    9.5625 MB /   1.00 sec =   80.2126 Mbps
    9.5000 MB /   1.00 sec =   79.6845 Mbps
    9.5625 MB /   1.00 sec =   80.2290 Mbps
    9.5000 MB /   1.00 sec =   79.6886 Mbps
    9.5625 MB /   1.00 sec =   80.2189 Mbps
    9.5625 MB /   1.00 sec =   80.2137 Mbps
    9.5000 MB /   1.00 sec =   79.6925 Mbps
    9.5625 MB /   1.00 sec =   80.2075 Mbps
    9.5000 MB /   1.00 sec =   79.6946 Mbps
    9.5625 MB /   1.00 sec =   80.2255 Mbps
    9.5625 MB /   1.00 sec =   80.2129 Mbps
    9.5000 MB /   1.00 sec =   79.6922 Mbps
    9.5625 MB /   1.00 sec =   80.2078 Mbps
    9.5000 MB /   1.00 sec =   79.7001 Mbps
    9.5625 MB /   1.00 sec =   80.2034 Mbps
    9.5625 MB /   1.00 sec =   80.2336 Mbps
    9.5000 MB /   1.00 sec =   79.6916 Mbps
    9.5625 MB /   1.00 sec =   80.2052 Mbps
    9.5000 MB /   1.00 sec =   79.7000 Mbps
    9.5625 MB /   1.00 sec =   80.1901 Mbps
    9.5000 MB /   1.00 sec =   79.7127 Mbps
    9.5625 MB /   1.00 sec =   80.2219 Mbps
    9.5625 MB /   1.00 sec =   80.2100 Mbps
    9.5000 MB /   1.00 sec =   79.6877 Mbps
    9.5625 MB /   1.00 sec =   80.2249 Mbps
    9.5000 MB /   1.00 sec =   79.6882 Mbps
    9.5625 MB /   1.00 sec =   80.2212 Mbps
    9.5625 MB /   1.00 sec =   80.2077 Mbps
    9.5000 MB /   1.00 sec =   79.6916 Mbps
    9.5625 MB /   1.00 sec =   80.2182 Mbps
    9.5000 MB /   1.00 sec =   79.6876 Mbps
    9.5625 MB /   1.00 sec =   80.2222 Mbps
    9.5625 MB /   1.00 sec =   80.2179 Mbps
    9.5000 MB /   1.00 sec =   79.6945 Mbps
    9.5625 MB /   1.00 sec =   80.2007 Mbps
    9.5000 MB /   1.00 sec =   79.7038 Mbps
    9.5625 MB /   1.00 sec =   80.2085 Mbps
    9.5000 MB /   1.00 sec =   79.7002 Mbps
    9.5625 MB /   1.00 sec =   80.2149 Mbps
    9.5625 MB /   1.00 sec =   80.2094 Mbps
    9.5000 MB /   1.00 sec =   79.6971 Mbps
    9.5625 MB /   1.00 sec =   80.2161 Mbps
    9.5000 MB /   1.00 sec =   79.6852 Mbps
    9.5625 MB /   1.00 sec =   80.2260 Mbps
    9.5625 MB /   1.00 sec =   80.2125 Mbps
    9.5000 MB /   1.00 sec =   79.6948 Mbps
